date,Strategy1,Strategy2,Strategy3,Strategy4,Strategy5,Strategy6,Strategy7,Strategy8,Strategy9,Strategy10,Strategy11,Strategy12,Strategy13,Strategy14,Strategy15,Strategy16,Strategy17,Strategy18,Strategy19,Strategy20,Strategy21,Strategy22,Strategy23,Strategy24,Strategy25,Strategy26,Strategy27,Strategy28,Strategy29,Strategy30,Strategy31,Strategy32,Strategy33,Strategy34
2/3/2022,220.9,155.87,537.9452,638.5885,552.1001,816.8443,544.8893,152.88,158.91,166.52,121.23,1258.311,155.87,150.91,195.54,561.7617,134.59,113.2375,366.9067,299.7226,145.5,84.89,116.03,148.2,94.71,126.33,100.67,112.91,100.32,133.27,99.37,125.4,150.69,99.37
2/4/2022,221.06,155.81,537.7673,642.343,551.7345,819.592,546.0873,152.79,158.86,166.41,121.85,1251.384,155.81,151.48,195.24,562.1743,134.58,114.0025,362.9274,301.3494,146.29,85.84,116.11,148.38,95.08,126.07,100.19,112.95,100.43,133.27,99.42,125.4,151.02,99.42
2/7/2022,220.82,156.41,539.1053,645.0909,550.64,818.0066,545.7945,152.91,159.71,167.01,121.87,1248.494,156.41,152.6,195.13,562.9624,134.58,114.2971,361.6475,301.3269,147.27,86.24,115.99,148.28,95.14,126.07,100.72,113.46,100.48,133.29,99.71,125.48,152.41,99.71
2/8/2022,221.47,156.5,538.9829,643.8456,552.889,818.778,544.2865,152.74,159.93,167.09,122.16,1260.108,156.5,153.07,195.41,563.248,134.58,114.7271,360.203,302.4369,147.28,86.43,116.02,148.51,95.17,126.48,100.59,114.24,100.53,133.3,99.98,125.55,153.7,99.98
2/9/2022,221.19,156.49,539.7741,646.7292,552.2652,819.6103,544.8374,152.66,159.97,166.95,121.72,1253.377,156.49,152.94,195.51,563.1505,134.59,114.8614,361.6083,300.9618,147.29,86.36,115.98,148.76,95.09,126.53,100.97,114.33,100.62,133.07,100.18,125.61,154.64,100.18
2/10/2022,221.45,156.72,540.0345,648.4835,553.3449,822.2476,543.9649,153.28,159.99,167.15,122.67,1250.96,156.72,152.81,195.89,563.6015,134.59,115.0354,358.2695,303.6877,147.31,86.87,116.19,148.45,95.07,125.91,101.34,114.99,100.7,133.09,99.64,125.48,151.99,99.64
2/11/2022,221.85,156.81,539.4333,647.6509,554.891,819.9966,545.7712,153.65,159.93,167.14,122.76,1237.148,156.81,152.62,195.63,563.9504,134.59,115.6926,358.0892,302.7483,145.76,87.63,116.8,148.09,94.33,125.5,99.18,117.48,100.71,133.15,98.99,125.25,149.12,98.99
2/14/2022,221.68,157.93,536.4421,647.146,555.4268,814.9391,545.9735,155.04,160.92,168.6,122.51,1226.084,157.93,153.76,195.38,564.7572,134.59,116.1424,357.5893,303.7455,146.72,87.71,116.75,148.16,95.77,125.79,99.21,117.65,100.28,133.1,99.38,125.39,150.81,99.38
2/15/2022,221.44,157.97,536.6184,644.7669,556.5823,813.8336,544.1363,154.46,161.28,168.82,122.93,1244.081,157.97,154.26,195.38,564.8447,134.7,116.3362,356.3985,304.1286,147.29,87.83,116.16,148.48,95.65,126.21,100.1,118.3,100.3,133.47,99.55,125.65,150.61,99.55
2/16/2022,221.27,158.26,534.5615,642.3001,556.0843,813.0442,545.414,154.68,161.61,169.12,122.86,1257.604,158.26,154.8,195.54,564.9837,134.7,116.431,357.0468,302.5113,147.68,87.45,116.07,148.52,95.83,126.47,100.74,117.46,100.38,133.49,99.82,125.66,152.2,99.82
2/17/2022,221.42,158.5,535.4323,643.2878,556.2225,810.8919,543.7229,155.43,161.6,169.22,121.95,1254.775,158.5,154.71,195.29,564.9903,134.83,116.3482,359.1205,300.8742,147.64,86.95,116.98,148.02,95.88,126.28,98.92,116.27,100.1,133.35,99.74,125.63,151.91,99.74
2/18/2022,221.23,158.6,534.6592,643.7411,555.4275,809.6914,543.9648,155.48,161.72,169.67,121.86,1244.705,158.6,154.78,195.38,565.1015,134.83,116.2148,359.3376,298.7616,148.6,86.79,117.53,147.73,96.18,126.35,98.73,116.96,100.64,133.36,99.79,125.64,152.13,99.79
2/21/2022,221.23,158.6,534.6592,643.7411,555.4275,809.6914,543.9648,155.48,161.72,169.67,121.86,1244.705,158.6,154.78,195.38,565.1015,134.83,116.2148,358.6965,299.0387,148.6,86.69,117.53,147.73,96.18,126.35,100.31,116.96,100.63,132.62,99.79,125.64,152.13,99.79
2/22/2022,220.55,159.27,534.032,641.8917,554.427,807.3612,546.3682,156.04,162.46,170.83,121.82,1231.942,159.27,155.59,195.25,564.5339,134.83,116.2023,358.5651,300.589,149.92,86.84,117.88,147.2,96.71,126.61,99.77,116.95,101.29,131.94,99.9,125.65,152.77,99.9
2/23/2022,220.82,159.36,535.1419,641.181,554.3633,811.0482,547.0052,156.37,162.42,170.69,122,1222.527,159.36,155.61,195.54,564.7676,134.83,116.0651,357.9047,300.2022,150.24,87.26,118.3,146.21,96.73,126.57,100.12,116.56,101.6,132.66,100.01,125.63,153.53,100.01
2/24/2022,219.47,158.66,536.3628,640.3793,554.3813,811.8391,548.1537,155.69,161.7,169.25,121.86,1191.749,158.66,154.86,195.64,563.0784,134.83,115.8426,360.6661,300.0138,150.32,87.08,117.99,147.28,95.94,126.45,97.11,117.01,98.6,131.71,99.65,125.58,151.61,99.65
2/25/2022,219.3,156.23,538.8847,640.767,554.9145,809.5258,546.1932,152.95,159.42,167.6,122.01,1206.834,156.23,152.63,195.3,563.336,134.83,115.6339,359.2045,300.2195,149.85,87.26,118.09,148.18,95.88,126.21,96.86,117.27,98.1,131.31,99.84,125.66,152.38,99.84
2/28/2022,214.29,156.54,532.7972,642.4203,556.6943,807.2885,549.5014,153.28,159.72,167.76,121.31,1167.565,156.54,153.25,196.82,562.2292,134.83,115.7771,363.1749,298.3712,149.95,86.72,118.04,148.15,96.26,125.92,95.26,116.36,97.97,131.96,99.79,125.62,152.24,99.79
3/1/2022,217.49,156.75,527.6698,640.2514,552.7761,799.4229,557.8309,154.14,159.59,168.29,120.1,1143.088,156.75,152.91,197.35,562.1861,134.83,117.0608,369.3373,290.7488,148.29,85.54,117.65,147.92,96.48,125.47,92.27,111.93,97.48,131.94,99.88,125.53,153.19,99.88
3/2/2022,214.42,156.97,527.7513,642.4427,540.2501,801.0312,562.2207,153.92,160.03,168.71,120.64,1088.08,156.97,153.46,198.2,559.5398,134.83,116.2117,366.8043,294.7912,149.19,85.64,117.7,148.32,96.51,126.19,90.54,115.19,98.04,128.84,99.86,125.6,152.71,99.86
3/3/2022,214.09,157.23,532.9002,643.7018,543.1281,803.4621,563.7192,154.44,160.17,168.99,120.72,1071.495,157.23,153.92,198.1,559.007,134.83,115.7342,365.9314,295.2862,149.3,86.34,117.6,148.1,96.61,126.27,89.88,115.72,98.39,129.85,100.05,125.64,153.7,100.05
3/4/2022,215.44,157.38,536.687,646.5786,543.0663,802.9052,571.1976,154.65,160.29,169.3,120.03,1013.822,157.38,153.99,197.98,559.9015,134.82,114.2718,368.3107,291.6138,149.97,86.29,116.89,147.91,96.86,126.36,86.07,113.65,98.87,127.6,99.87,125.53,153.11,99.87
3/7/2022,216.47,157.65,533.6343,652.5281,543.4831,773.6199,577.4832,155.95,160.03,168.98,119.99,941.4632,157.65,153.52,186.72,562.5463,135.15,115.5299,367.5472,294.1478,150.21,86.8,116.74,146.98,97.23,125.72,87.42,113.93,98.46,124.53,100.23,125.46,155.65,100.23
3/8/2022,215.86,158.34,543.4079,661.0904,545.4708,793.5731,582.4639,156.53,160.79,169.78,120.07,969.9759,158.34,154.48,186.56,560.9581,135.1,116.7514,365.3021,297.7051,151.66,87.6,117.23,146.53,97.36,126.03,87.54,115.14,97.94,129.05,100.28,125.5,155.81,100.28
3/9/2022,213,158.28,538.241,655.9242,542.9034,794.0241,568.7797,155.81,161.06,169.42,120.16,1022.573,158.28,155.02,185.82,561.0972,135.24,116.9853,362.9292,300.013,150.61,87.89,117.53,147.68,97.14,126.52,86.52,114.56,98.19,130.44,100.6,125.7,156.8,100.6
3/10/2022,212.56,158.85,537.275,649.2487,554.8112,789.4122,567.3177,156.3,161.69,170.04,120.37,1021.415,158.85,155.67,184.25,564.8496,135.11,116.5627,358.363,300.073,151.73,88.56,117.28,147.5,97.53,126.48,85.25,113.81,98.71,129.66,100.8,125.85,157.24,100.8
3/11/2022,213.59,159.3,537.4282,648.6019,558.2017,777.2713,568.9061,156.86,162.08,170.27,120.37,1007.174,159.3,156.09,184.65,566.1467,135.11,116.5137,358.2791,300.1128,152.91,88.98,117.41,146.87,97.56,126.64,85.88,113.3,98.87,130.49,100.87,125.87,157.59,100.87
3/14/2022,214,159.64,539.0811,642.6625,556.4591,779.4833,563.3957,157.55,162.23,170.59,121.22,1037.401,159.64,156.26,183.43,564.9679,135.11,117.0346,355.1007,302.5898,153.67,89.67,117.52,146.6,97.81,126.54,88.69,110.81,98.92,130.84,101.31,125.96,159.85,101.31
3/15/2022,213.7,160.23,541.3117,638.8946,551.8471,773.1173,558.9165,157.67,163.07,170.8,121.31,1030.417,160.23,157.28,183.97,563.4845,135.29,116.9915,354.7301,301.6632,153.86,89.66,117.01,147.54,97.89,126.61,86.75,111.11,98.84,131.16,101.57,125.99,161.26,101.57
3/16/2022,214.73,159.7,543.2495,638.2906,554.9182,784.0875,556.9175,156.53,162.86,170.27,121.75,1059.296,159.7,156.87,184.41,563.1904,135.68,116.5115,354.4558,303.608,153.26,89.74,116.77,148.05,97.79,126.37,87.48,110.17,98.9,130.6,101.45,125.99,160.55,101.45
3/17/2022,216.91,159.56,541.3682,641.2913,554.4133,794.6133,564.1271,156.11,162.86,169.97,121.71,1040.866,159.56,156.96,185.07,564.2535,135.68,116.344,354.2369,302.3145,152.56,89.74,116.87,148.24,97.79,126.32,84.27,110.15,99.15,131.01,101.56,126,161.16,101.56
3/18/2022,218.87,159.39,541.0816,645.1199,554.6107,809.3158,563.2692,155.68,162.83,169.97,121.64,1072.708,159.39,157.06,190,565.1059,135.68,116.4121,353.9621,300.1721,152.21,89.54,116.05,148.37,97.81,126.32,84.69,109.9,99.24,132.43,101.53,126.01,160.93,101.53
3/21/2022,219.24,159.83,536.495,647.6517,549.8152,812.9403,567.3123,156.01,163.33,170.29,122.42,1080.681,159.83,157.66,193.86,565.7159,135.68,116.855,351.1778,303.7273,152.03,89.91,116.25,148.34,97.95,126.57,84.17,108.94,99.31,132.56,101.51,126.01,160.86,101.51
3/22/2022,219.85,159.98,536.1922,645.3082,551.0867,820.2561,566.3028,155.84,163.65,170.19,123.45,1082.565,159.98,158.05,196.05,566.9698,135.69,117.2538,348.7194,305.2482,151.86,91.06,116.69,148.44,97.9,126.72,85.31,109.81,99.39,132.49,101.52,126.01,160.92,101.52
3/23/2022,219.68,160.06,535.5241,646.4748,552.6649,816.7917,572.716,155.96,163.71,170.41,123.31,1058.186,160.06,158.18,193.27,567.0092,135.69,116.9261,348.8846,303.7975,152.34,91.23,116.78,148.32,98.08,126.78,83.47,110.52,99.42,132.92,101.6,126,161.41,101.6
3/24/2022,223.89,160.28,539.7523,645.4106,553.1606,810.5922,572.8575,155.94,164.05,170.41,122.6,1050.301,160.28,158.64,189.25,568.1674,135.69,117.4234,348.0658,303.9409,152.37,91.55,116.89,148.39,98.11,127.35,84.7,111.85,99.35,132.22,101.59,126.01,161.28,101.59
3/25/2022,224.28,160.19,539.0799,640.9306,551.9896,804.5283,573.0212,155.57,164.1,170.3,124.17,1059.24,160.19,158.9,189.45,568.5977,135.69,117.4761,345.8954,305.9695,152.11,91.96,117.32,148.43,98.14,127.54,85.02,114.37,99.84,132.04,101.56,126.01,161.14,101.56
3/28/2022,225.68,160.6,539.042,638.5758,549.0429,815.4013,566.8197,156.07,164.48,170.55,123.23,1100.454,160.6,159.29,192.48,569.1827,135.69,117.9561,344.0784,304.5316,151.77,92.7,117.32,148.41,98.18,127.78,87.11,115.87,99.7,132.1,101.62,126.02,161.42,101.62
3/29/2022,227.73,160.05,536.5935,640.0484,554.2328,821.2992,562.948,155.5,163.93,170.48,123.47,1117.262,160.05,158.2,193.68,569.7425,135.69,117.9159,344.4879,304.8717,152.13,92.72,117.83,148.41,98.15,127.23,88.04,117.48,99.7,132.1,101.71,126.04,161.91,101.71
3/30/2022,228.22,159.91,535.6989,639.1857,553.7139,817.2657,567.333,155.41,163.76,170.6,122.66,1102.787,159.91,158.01,193.32,570.6456,135.69,117.7838,346.2916,304.9213,152.43,92.38,117.97,148.37,98.23,127.14,88.55,117.77,99.78,132.52,101.64,126.03,161.49,101.64
3/31/2022,228.45,160.21,545.7464,639.4293,560.3394,826.1659,563.7219,155.88,163.97,170.7,121.86,1118.954,160.21,158.16,193.41,570.3904,135.69,117.7083,347.2691,303.548,152.81,91.74,117.27,148.31,98.29,127.13,89.61,116.15,99.82,132.18,101.41,126.02,160.16,101.41
4/1/2022,229.07,160.29,548.5129,644.4093,559.5677,822.3839,564.4085,155.76,164.16,170.68,122.55,1111.903,160.29,158.7,193.17,572.4698,135.69,118.2466,345.909,304.0898,152.81,92.06,117.1,148.4,98.71,127.51,91.64,117.26,99.83,131.79,101.64,126.01,161.63,101.64
4/4/2022,229.98,160.48,546.5525,646.3882,560.5858,820.4881,565.9103,155.66,164.5,170.67,122.51,1091.518,160.48,159.26,193.33,573.8118,135.7,118.5863,345.806,302.8796,152.75,91.98,117.16,148.41,98.67,127.89,92.03,116.6,99.98,132.07,101.87,126.06,162.82,101.87
4/5/2022,230.67,160.3,547.4096,641.1942,560.9826,817.8844,565.5891,155.84,164.13,170.53,123.49,1095.287,160.3,158.71,193.02,574.1306,135.72,119.1974,342.8977,305.4477,152.38,92.46,116.77,148.34,98.65,127.25,91.96,117.42,99.98,132.02,101.5,126.02,160.72,101.5
4/6/2022,230.86,159.83,551.0147,640.8136,562.0528,818.2948,563.2297,155.58,163.54,169.77,124.38,1111.232,159.83,158.11,192.24,574.9126,135.67,119.7358,340.6941,306.7841,152.83,93.15,115.91,148.28,98.81,126.96,91.44,119.17,100.01,132.05,101.42,125.99,160.3,101.42
4/7/2022,230.2,160.06,548.1954,638.6837,564.2081,820.2578,561.739,155.7,163.84,170.14,124.53,1125.817,160.06,158.33,192.78,576.6535,135.67,120.6508,340.9491,306.8589,152.79,93.11,115.25,148.26,98.89,127.39,91.06,120.75,100.22,131.86,101.5,126.02,160.7,101.5
4/8/2022,230.11,160.37,546.8816,643.1379,562.9914,822.0973,562.4263,155.97,164.17,170.32,125.13,1107.736,160.37,158.63,192.88,576.9291,135.67,120.8325,340.044,307.3576,153.17,93.53,114.88,148.24,98.98,127.72,92.45,123.33,100.39,132.49,101.54,126.03,160.9,101.54
4/11/2022,230.15,160.76,549.4224,639.9025,564.7398,819.8717,560.8978,156.62,164.43,170.09,126.02,1132.205,160.76,158.84,192.79,577.157,135.7,121.3451,338.5344,309.3402,153.82,94.06,114.62,148,99.08,127.4,93.15,124.28,100.35,131.97,101.54,126.01,160.99,101.54
4/12/2022,230.59,161.03,546.4866,640.3601,564.2822,814.646,563.5602,156.88,164.71,170.68,125.8,1113.814,161.03,159.01,192.45,578.2902,135.67,121.7609,338.5617,307.8588,154.36,93.7,114.58,147.96,99.09,127.02,92.65,124.22,100.44,131.84,101.61,126.03,161.37,101.61
4/13/2022,231.05,161.2,548.2691,638.4636,564.3952,812.431,565.2452,156.61,165.11,170.96,125.08,1097.917,161.2,159.39,192.25,577.712,135.67,121.5303,339.6816,307.6725,154.37,93.11,114.91,148.18,99.28,127.33,93.28,122.01,100.76,132.77,102.01,126.12,163.45,102.01
4/14/2022,230.57,161.18,549.5501,638.6876,563.4632,811.664,567.0685,156.69,165.04,171.16,126.49,1083.237,161.18,159.46,192.36,577.2098,135.68,121.4653,339.3492,309.556,154.75,92.96,115.57,147.96,99.41,127.3,92.87,120.51,101.11,132.79,102,126.11,163.44,102
4/15/2022,230.57,161.18,549.5501,638.6876,563.4632,811.664,567.0685,156.69,165.04,171.16,126.49,1083.237,161.18,159.46,192.36,577.2098,135.68,121.4653,339.3492,309.556,154.75,92.96,115.57,147.96,99.41,127.3,92.93,120.51,101.11,132.79,102,126.11,163.44,102
4/18/2022,230.57,161.61,545.9233,634.5924,562.0448,807.2974,567.9822,157.08,165.49,171.89,126.49,1085.012,161.61,159.91,192.36,576.2209,135.68,121.5202,339.3492,309.556,155.27,92.96,115.79,147.92,99.64,127.5,94.52,120.51,101.05,132.79,102.14,126.17,163.99,102.14
4/19/2022,231.19,161.41,550.9496,638.5501,565.3919,806.0188,565.8023,156.62,165.43,171.51,127.73,1088.415,161.41,159.79,191.56,576.6691,135.72,121.6062,337.2673,311.8838,155.46,93.31,116.06,148.12,99.6,127.73,94.44,121.91,101.04,132.93,102.36,126.17,165.39,102.36
4/20/2022,230.73,161.53,553.4132,642.7709,566.6488,808.9572,565.6526,156.63,165.6,171.75,127.33,1074.504,161.53,160.02,192,576.2401,135.72,121.334,337.0733,310.3162,155.54,93.43,115.86,148.12,99.64,127.91,94.94,121.79,101.03,132.29,102.37,126.19,165.36,102.37
4/21/2022,231.11,161.23,551.0992,640.3695,567.3278,811.7335,566.3505,156.67,165.13,171.48,127.44,1076.965,161.23,159.31,193.16,575.9382,135.72,120.7761,336.5812,312.0202,155.39,93.88,115.6,147.94,99.48,127.52,95.92,121.16,101.02,132.64,102.21,126.15,164.58,102.21
4/22/2022,230.83,160.09,552.0748,643.4825,567.4672,804.6785,565.327,156.46,163.49,169.21,127.1,1062.817,160.09,157.52,192.02,575.0865,135.74,120.1831,335.2925,311.5036,153.12,94.68,115.77,147.24,98.9,127.06,95.85,121.48,101.04,132.77,101.89,126.06,163.03,101.89
4/25/2022,230.54,160.29,554.5106,638.9474,569.4863,799.8522,563.3501,156.21,163.93,170.12,125.94,1069.325,160.29,157.98,190.88,574.6602,135.74,120.0126,336.3641,308.6324,154.05,94.09,115.77,147.45,99.05,126.97,93.42,121.85,100.95,132.49,102,126.11,163.39,102
4/26/2022,230.3,160.31,555.8826,641.3971,571.3769,796.8581,564.6539,156.98,163.56,169.52,125.44,1042.61,160.31,157.74,190.15,575.7904,136.15,120.0522,337.2284,307.5181,152.38,93.87,116.07,146.67,99.18,126.59,94.3,121.53,100.97,132.6,101.73,125.94,162.58,101.73
4/27/2022,230.41,161.08,563.0973,640.1391,571.7609,792.9885,565.8885,157.65,164.39,170.89,126.19,1033.702,161.08,158.52,189.49,575.2469,136.15,120.0855,337.284,308.1766,152.9,93.79,115.9,146.97,99.38,126.83,94.72,122.39,100.97,132.98,102.23,126.1,164.94,102.23
4/28/2022,231.31,161.35,557.524,646.697,572.3795,788.642,565.9771,157.34,164.95,170.59,126.91,1017.463,161.35,158.99,189.7,576.3459,136.1,120.0133,335.9054,309.1351,152.41,94.05,115.31,147.78,99.44,127.24,95.09,123.49,101.04,132.5,101.99,126.03,163.78,101.99
4/29/2022,231.73,162.32,558.0216,646.5775,569.4588,799.2743,565.3633,159.14,165.51,170.98,127.04,1029.08,162.32,159.46,191.34,576.1891,136.44,120.0695,335.0775,309.8465,152.23,94.56,116.32,146.64,99.66,126.82,94.97,123.59,101.06,132.13,102.02,125.98,164.24,102.02
5/2/2022,231.73,163.47,562.09,648.4422,566.4934,802.088,566.6346,159.78,166.93,172.05,127.04,1015.665,163.47,161.37,191.34,576.7481,136.44,120.2128,335.0775,309.8465,153.54,94.56,116.06,146.84,100.44,126.9,94.53,123.58,100.95,132.81,101.77,125.93,162.86,101.77
5/3/2022,231.25,163.8,563.2791,643.7088,565.7515,803.8326,564.2359,159.69,167.48,172.62,127.29,1015.085,163.8,162.2,191.31,576.2812,136.44,120.2071,331.5278,309.7868,154.4,94.97,116.17,146.87,100.49,127.12,94.65,124.45,100.97,131.97,101.86,126.04,162.87,101.86
5/4/2022,231.84,163.08,558.7065,640.6375,567.3417,800.0085,567.1049,158.33,167.09,171.91,127.92,993.3539,163.08,161.8,191.46,576.4633,136.44,120.248,329.7031,309.4833,153.49,95.3,115.26,147.76,100.63,127.78,95.27,124.11,101.03,132.04,101.96,126.17,162.82,101.96
5/5/2022,231.71,164.22,555.2676,635.97,571.7692,807.5362,566.9196,160.26,167.84,172.94,128.83,985.7854,164.22,162.94,191.65,575.8048,136.67,120.016,329.6592,310.1134,153.99,95.05,115.97,146.72,100.67,127.45,95.26,123.5,100.86,133.7,101.53,125.88,161.63,101.53
5/6/2022,231.98,164.82,554.5667,641.5351,573.8156,816.2563,565.8032,160.86,168.44,173.78,129.32,989.3017,164.82,163.27,191.69,577.0478,136.68,120.5179,327.328,311.3384,155.62,95.99,115.69,146.49,100.96,127.55,94.42,125.25,101.1,132.47,101.58,125.91,161.79,101.58
5/9/2022,232.03,163.85,560.7413,651.0293,571.6928,809.7776,562.4303,161.15,166.81,172.99,129.35,1007.956,163.85,160.7,191.49,578.0924,136.99,120.6988,326.585,309.8824,155.13,95.9,116.85,144.56,101.29,127.42,93.78,126.56,101.05,131.7,101.35,125.64,161.73,101.35
5/10/2022,231.69,164.32,564.0029,647.1502,568.7284,796.5914,562.3001,161.35,167.41,173.92,127.63,1002.768,164.32,161.46,190.07,577.4145,136.95,120.8101,327.9798,307.4971,156.37,95.32,116.92,144.49,101.35,127.55,93.34,125.68,101.03,130.66,101.72,125.86,162.92,101.72
5/11/2022,231.54,164.44,559.2432,645.7769,571.4355,795.8591,564.8812,161.65,167.44,174.11,128.22,992.5677,164.44,161.55,191.46,577.5381,137.02,120.0938,330.1274,307.8007,158.05,95.1,117.18,142.79,101.41,127.66,95.16,125.47,101.14,130.06,101.97,126,163.78,101.97
5/12/2022,230.99,165.03,560.0221,641.4798,570.2222,793.4558,565.7084,161.84,168.25,174.57,127.07,965.6952,165.03,162.96,188.99,577.5171,137.02,120.6211,332.8794,304.4769,158.5,94.31,116.97,142.42,100.81,127.85,95.3,124.41,101.09,129.51,102.04,126.05,163.98,102.04
5/13/2022,230.81,163.9,558.0105,643.045,572.0714,803.6619,568.0324,160.36,167.28,172.59,127.66,962.8856,163.9,161.33,190.63,576.4589,137.14,121.0368,331.5672,305.61,157.78,94.24,116.5,145.25,100.21,128.12,96.09,125.35,101.03,129.9,102.12,126.25,163.45,102.12
5/16/2022,230.71,164.14,554.3142,638.4669,576.5553,807.6806,569.8413,160.31,167.68,172.94,127.39,956.1329,164.14,162.47,189.84,574.9417,137.14,120.8417,332.0394,305.5677,158.62,94.23,116.29,144.89,100.52,128.55,97.84,123.63,101.05,130.25,102.46,126.38,165,102.46
5/17/2022,229.69,163.96,551.9759,635.1025,576.3944,806.678,569.7792,159.62,167.77,172.71,128.15,967.811,163.96,162.53,189.28,575.1533,137.15,120.5059,330.6519,308.5013,158.23,94.65,115.97,146.35,100.46,128.93,98.41,123.56,101.1,131.47,102.55,126.41,165.43,102.55
5/18/2022,229.7,164.33,548.6383,631.4033,578.4218,815.4644,567.4744,160.97,167.64,173.17,127.96,985.9247,164.33,161.73,190.39,574.6525,137.47,120.3108,330.8465,307.4817,158.45,94.9,117.31,143.83,100.26,128.64,98.1,122.69,101.15,131.31,102.37,126.39,164.38,102.37
5/19/2022,230.2,164.46,549.1405,630.9021,576.4993,822.9131,568.4968,160.83,167.89,173.33,126.66,991.5141,164.46,162.77,191.34,574.708,137.47,120.1402,332.2058,307.4671,159.75,94.52,117.48,142.86,100.92,128.76,98.51,118.62,101.01,131.16,102.46,126.41,164.8,102.46
5/20/2022,230.35,164.33,549.4734,634.2539,578.6988,826.8726,568.409,160.71,167.75,173.21,126.82,1001.263,164.33,162.86,193.1,574.6953,137.31,120.1969,332.7514,307.7612,159.7,94.26,117.33,143.39,100.11,128.79,99.73,117.9,101.41,129.43,102.31,126.38,164.05,102.31
5/23/2022,231.02,165.01,547.6818,629.1943,579.2427,825.0038,568.9869,161.08,168.61,173.7,126.79,992.015,165.01,164.15,192.35,575.3657,137.31,120.2939,331.9825,309.7679,160,94.24,117.32,144.71,100.06,129.06,102.12,117.53,101.56,129.95,102.43,126.4,164.63,102.43
5/24/2022,230.16,165.18,548.6621,631.1641,578.2659,830.7654,567.64,161.49,168.66,173.99,126.12,998.6143,165.18,163.98,194.21,576.1083,137.08,120.2974,332.8853,307.2321,160.31,93.92,117.1,144.09,100.14,128.88,103,115.7,101.81,129.77,102.43,126.38,164.76,102.43
5/25/2022,228.42,165.21,550.1196,631.2012,577.5136,824.4225,568.4507,161.28,168.81,174.15,126.35,986.8674,165.21,164.19,193.03,576.0377,137.08,120.0994,334.6168,308.1464,160.22,93.66,116.8,144.82,100.16,128.06,103.98,115.72,101.95,130.01,102.54,126.41,165.36,102.54
5/26/2022,228.3,164.97,545.8506,633.8022,580.763,824.0727,569.7345,160.73,168.74,173.83,126.67,983.3389,164.97,163.5,193.39,576.4458,137.04,120.154,334.8939,310.0307,159.99,93.76,116.78,146.28,100.03,127.33,103.81,115.62,102.05,130.46,102.62,126.42,165.82,102.62
5/27/2022,228.44,164.79,549.6602,637.6011,580.341,827.0159,570.7395,160.35,168.66,173.55,126.28,978.3109,164.79,162.68,192.65,577.1478,137.13,120.1731,334.6874,308.8272,159.72,93.84,117.1,147.22,99.87,127.27,103.46,114.99,102.19,129.98,102.63,126.42,165.84,102.63
5/30/2022,228.44,164.79,549.6602,637.6011,580.341,827.0159,570.7395,160.35,168.66,173.55,126.28,978.3109,164.79,162.68,192.65,577.1478,137.13,120.1731,333.7405,310.0311,159.72,94.09,117.1,147.22,99.87,127.27,104.2,114.98,102.19,131.3,102.63,126.42,165.84,102.63
