date,CAD,CAD1M,CAD3M,CAD6M,EUR,EUR1M,EUR3M,EUR6M,GBP,GBP1M,GBP3M,GBP6M,CHF,CHF1M,CHF3M,CHF6M,AUD,AUD1M,AUD3M,AUD6M,JPY,JPY1M,JPY3M,JPY6M,NZD,NZD1M,NZD3M,NZD6M
5/31/2023,1.35925,1.35806,1.35623,1.35406,1.06605,1.06801,1.07189,1.07681,1.2394,1.24027,1.24155,1.24203,0.9141,0.91079,0.9044,0.8958,0.6472,0.64797,0.64949,0.65139,139.725,139.05219,137.64907,135.71371,0.5993,0.59923,0.59911,0.59868
6/1/2023,1.3508,1.34972,1.34792,1.34596,1.0732,1.07506,1.07867,1.08355,1.252,1.2528,1.25391,1.25432,0.9088,0.90569,0.89966,0.89112,0.6556,0.65632,0.65771,0.65962,138.935,138.29236,136.95802,135.02433,0.6056,0.60554,0.60538,0.60483
6/2/2023,1.3444,1.34342,1.34157,1.33952,1.0723,1.07417,1.07784,1.08281,1.2481,1.2489,1.25006,1.25057,0.9072,0.90407,0.89801,0.88937,0.66135,0.66207,0.66349,0.66527,139.655,139.00665,137.66045,135.69557,0.60695,0.60688,0.60672,0.60633
6/5/2023,1.3436,1.34263,1.34087,1.33904,1.0711,1.07296,1.07662,1.08152,1.2409,1.24167,1.24275,1.24314,0.90635,0.90323,0.8972,0.88862,0.66205,0.66279,0.66423,0.66605,139.665,139.0179,137.67465,135.71238,0.6072,0.60713,0.60699,0.60657
6/6/2023,1.3411,1.34017,1.33851,1.33684,1.0691,1.07107,1.07461,1.07957,1.2408,1.2416,1.24269,1.24314,0.9086,0.90529,0.89942,0.89072,0.66625,0.66694,0.66821,0.66983,139.755,139.06322,137.7553,135.78601,0.60645,0.6064,0.60624,0.60587
6/7/2023,1.3357,1.33492,1.33366,1.33241,1.0708,1.0727,1.0764,1.08135,1.24615,1.24693,1.24808,1.24857,0.9078,0.90464,0.89849,0.8897,0.6667,0.66735,0.66861,0.67009,139.725,139.05622,137.68331,135.70667,0.60565,0.60559,0.60541,0.60505
6/8/2023,1.336,1.3353,1.33403,1.33296,1.0769,1.07872,1.08233,1.08712,1.25345,1.25419,1.25527,1.25558,0.90105,0.8981,0.89225,0.88397,0.67075,0.67138,0.67257,0.67391,138.985,138.33795,137.00077,135.05305,0.609,0.60894,0.6087,0.60819
6/9/2023,1.3317,1.33098,1.32967,1.32836,1.0757,1.07752,1.08115,1.08606,1.258,1.25874,1.25984,1.26019,0.90215,0.89922,0.8934,0.88519,0.6743,0.67493,0.67614,0.67753,139.385,138.73648,137.39646,135.43403,0.61305,0.61298,0.61278,0.61233
6/12/2023,1.33695,1.33621,1.33489,1.3335,1.0747,1.07652,1.08018,1.08516,1.251,1.25174,1.25283,1.25314,0.9093,0.90635,0.90047,0.89215,0.6749,0.67552,0.67673,0.67814,139.615,138.96616,137.62022,135.65579,0.6114,0.61132,0.61114,0.61071
6/13/2023,1.3293,1.32861,1.32738,1.32607,1.0802,1.0821,1.08558,1.09051,1.2604,1.26111,1.26201,1.26184,0.9054,0.90232,0.89669,0.88847,0.6789,0.6795,0.68058,0.68193,139.815,139.10493,137.83021,135.8661,0.61585,0.61577,0.61553,0.61504
6/14/2023,1.3281,1.32743,1.32627,1.32486,1.0856,1.08742,1.09102,1.09595,1.2696,1.27026,1.27115,1.27114,0.8978,0.89484,0.889,0.88084,0.683,0.68356,0.68464,0.68591,139.405,138.72086,137.36487,135.42375,0.62295,0.62285,0.62259,0.6222
6/15/2023,1.32425,1.32364,1.32241,1.32104,1.09105,1.09275,1.09621,1.101,1.2744,1.27495,1.27578,1.27569,0.8943,0.89152,0.88586,0.87781,0.6858,0.68631,0.68727,0.68843,140.455,139.81518,138.4741,136.49407,0.6216,0.62148,0.62126,0.62094
6/16/2023,1.3192,1.31862,1.31744,1.31606,1.0926,1.09427,1.09775,1.10245,1.2811,1.28164,1.28248,1.28239,0.894,0.89124,0.88556,0.87746,0.6871,0.68765,0.68867,0.68988,141.495,140.85472,139.50437,137.50366,0.6225,0.62238,0.62216,0.62184
6/20/2023,1.32505,1.32448,1.32328,1.3219,1.09015,1.09193,1.0953,1.09996,1.2735,1.27404,1.27476,1.27455,0.89905,0.89613,0.89059,0.88238,0.67645,0.67705,0.67812,0.67953,141.335,140.64939,139.33505,137.33228,0.61495,0.61483,0.61466,0.61435
6/21/2023,1.31815,1.31754,1.31639,1.31516,1.0955,1.09721,1.10075,1.10552,1.2731,1.27357,1.27416,1.27354,0.8951,0.89233,0.88655,0.8782,0.67715,0.67775,0.67891,0.68039,142.065,141.39768,140.00628,137.96159,0.6187,0.6186,0.61843,0.61817
6/22/2023,1.3169,1.31629,1.31511,1.31394,1.09595,1.0976,1.10103,1.10566,1.27445,1.27472,1.27482,1.27351,0.897,0.89424,0.88835,0.87984,0.67605,0.67659,0.67766,0.67897,142.815,142.16537,140.79197,138.76283,0.6195,0.6194,0.61923,0.61893
6/23/2023,1.3188,1.31825,1.31711,1.31589,1.0883,1.08992,1.09334,1.09801,1.271,1.27128,1.27135,1.26986,0.8982,0.89546,0.88958,0.8811,0.66765,0.66819,0.66924,0.67057,143.745,143.09236,141.70831,139.66302,0.61345,0.61335,0.61318,0.61288
6/26/2023,1.3157,1.31514,1.31395,1.31269,1.0908,1.09242,1.09584,1.10052,1.27095,1.27123,1.27129,1.26987,0.895,0.89226,0.88641,0.87796,0.6676,0.66814,0.66923,0.67062,143.565,142.91459,141.52915,139.48533,0.61615,0.61606,0.6159,0.61558
6/27/2023,1.3175,1.31691,1.31563,1.31406,1.0949,1.09664,1.09994,1.10464,1.2745,1.2748,1.27479,1.27333,0.8959,0.89302,0.88734,0.87899,0.66925,0.66985,0.67092,0.67231,144.045,143.34805,142.00401,139.94889,0.6175,0.61742,0.61725,0.61702
6/28/2023,1.3266,1.32598,1.3247,1.32288,1.0899,1.09158,1.09489,1.09969,1.2612,1.26147,1.26148,1.26019,0.8974,0.89459,0.88888,0.88037,0.6599,0.66049,0.66157,0.66309,144.515,143.84197,142.4925,140.42813,0.6079,0.60782,0.60766,0.60743
6/29/2023,1.3248,1.32425,1.32302,1.32131,1.089,1.09068,1.09406,1.09975,1.26175,1.26206,1.26203,1.26125,0.89695,0.89413,0.8883,0.87889,0.663,0.66358,0.66467,0.66619,144.605,143.93107,142.54674,140.30913,0.6074,0.60733,0.60716,0.60703
6/30/2023,1.3233,1.32265,1.32143,1.31924,1.0911,1.09286,1.09612,1.10178,1.27135,1.27165,1.27157,1.27061,0.8947,0.8917,0.8861,0.87679,0.6655,0.66615,0.66719,0.6688,144.565,143.84738,142.51048,140.29927,0.6127,0.61262,0.61245,0.61233
7/3/2023,1.32335,1.32272,1.32147,1.31934,1.0907,1.09245,1.09566,1.10119,1.2689,1.26919,1.26912,1.26814,0.89615,0.89318,0.88759,0.87833,0.6683,0.66896,0.6701,0.6717,144.465,143.74782,142.41354,140.21336,0.61605,0.61596,0.61581,0.61564
7/5/2023,1.3268,1.32618,1.32493,1.32275,1.0874,1.08905,1.09251,1.09792,1.2717,1.27196,1.27184,1.27075,0.8977,0.89492,0.88886,0.87987,0.66705,0.66773,0.66901,0.67065,144.465,143.7959,142.35284,140.17786,0.619,0.61891,0.61875,0.61866
7/6/2023,1.3345,1.3339,1.33258,1.33046,1.08685,1.08851,1.09186,1.0975,1.2696,1.26984,1.2697,1.26846,0.8968,0.89399,0.88817,0.87893,0.6616,0.66227,0.66353,0.66518,144.285,143.61088,142.2301,140.01946,0.61475,0.61466,0.61451,0.61447
7/7/2023,1.3296,1.32903,1.32774,1.32562,1.0949,1.09657,1.09996,1.10558,1.2825,1.28274,1.2826,1.28145,0.89,0.88718,0.88133,0.87214,0.66835,0.66901,0.67026,0.67183,142.225,141.49207,140.19567,138.01685,0.6204,0.62032,0.62018,0.61997
7/10/2023,1.3275,1.32694,1.32568,1.32355,1.0975,1.09928,1.10253,1.10812,1.2816,1.28184,1.28171,1.28063,0.8884,0.88538,0.87977,0.8706,0.66565,0.66635,0.66755,0.66923,141.695,140.98539,139.67261,137.50401,0.6194,0.61932,0.61919,0.619
7/11/2023,1.3266,1.32602,1.32484,1.32269,1.099,1.10073,1.104,1.10972,1.2898,1.29005,1.28992,1.28874,0.8821,0.8792,0.87357,0.8642,0.6653,0.666,0.66724,0.66904,140.6,139.91862,138.59517,136.38137,0.6182,0.61812,0.61801,0.6179
7/12/2023,1.31585,1.31539,1.31434,1.31234,1.11205,1.11375,1.11718,1.12272,1.2997,1.29996,1.29986,1.29893,0.86715,0.86438,0.85859,0.84969,0.6793,0.67998,0.68131,0.68324,138.435,137.7856,136.42113,134.32687,0.6294,0.62935,0.62927,0.62915
7/13/2023,1.31125,1.31082,1.30971,1.30785,1.1196,1.1213,1.12462,1.13007,1.31145,1.31167,1.31153,1.31047,0.8591,0.85636,0.85086,0.8422,0.68955,0.69024,0.69156,0.69343,138.185,137.53312,136.21732,134.14278,0.6387,0.63865,0.63855,0.63839
7/14/2023,1.3172,1.31676,1.3157,1.31377,1.1242,1.12592,1.12925,1.13473,1.31185,1.31206,1.31191,1.31089,0.86005,0.8573,0.85177,0.84303,0.6857,0.68639,0.68772,0.6896,138.505,137.80676,136.52816,134.44108,0.63805,0.63799,0.6379,0.63778
7/17/2023,1.3168,1.31636,1.31526,1.31343,1.1232,1.12503,1.12826,1.13377,1.3082,1.30841,1.30825,1.30727,0.8604,0.85747,0.85211,0.8434,0.6817,0.68244,0.68371,0.6856,139.125,138.42291,137.13731,135.0399,0.6331,0.63303,0.63294,0.63287
7/18/2023,1.31765,1.31713,1.31604,1.31412,1.1237,1.12548,1.12879,1.13449,1.3082,1.3084,1.30826,1.30731,0.8577,0.85487,0.84943,0.84054,0.6827,0.68342,0.68474,0.68666,138.635,137.95756,136.65582,134.5307,0.62965,0.62958,0.6295,0.62936
7/19/2023,1.3176,1.31709,1.31599,1.31416,1.1191,1.1208,1.12422,1.12973,1.2887,1.28893,1.28897,1.28864,0.85955,0.8568,0.85109,0.84243,0.67575,0.67644,0.67782,0.6797,139.615,138.95565,137.58324,135.51195,0.6241,0.62406,0.62395,0.62372
7/20/2023,1.31755,1.31705,1.31595,1.31416,1.1147,1.1164,1.11969,1.12529,1.2853,1.28553,1.28556,1.28525,0.8654,0.86262,0.85707,0.84827,0.6785,0.67917,0.6804,0.68207,140.315,139.64691,138.30609,136.18843,0.62315,0.62312,0.62305,0.62292
7/21/2023,1.3207,1.32018,1.31913,1.3173,1.1113,1.11299,1.11628,1.12184,1.28445,1.28467,1.28467,1.28436,0.8661,0.86332,0.85779,0.84901,0.673,0.67363,0.67485,0.67652,141.755,141.07943,139.72494,137.58982,0.6174,0.61739,0.61732,0.61719
7/24/2023,1.3175,1.31698,1.31592,1.31414,1.1079,1.10969,1.11287,1.11847,1.28175,1.28199,1.28202,1.28183,0.86585,0.86287,0.85751,0.84867,0.6748,0.6755,0.67669,0.67847,141.155,140.43664,139.1302,137.00455,0.6206,0.6206,0.62055,0.62047
7/25/2023,1.31935,1.31878,1.31777,1.316,1.1045,1.10623,1.10947,1.11525,1.28545,1.28567,1.2857,1.2855,0.866,0.8631,0.85762,0.84857,0.67845,0.67915,0.68039,0.68222,141.14,140.44304,139.11384,136.93748,0.6216,0.62161,0.62159,0.62155
7/26/2023,1.3219,1.32133,1.3203,1.31836,1.1064,1.10808,1.11148,1.11706,1.2922,1.29243,1.29246,1.29225,0.8632,0.86038,0.85464,0.84589,0.67525,0.67597,0.67738,0.67936,140.365,139.69319,138.30506,136.206,0.621,0.62102,0.621,0.62097
7/27/2023,1.3197,1.31916,1.31809,1.31636,1.099,1.10065,1.10397,1.10963,1.2849,1.28512,1.2852,1.28498,0.8689,0.86605,0.86044,0.85157,0.67265,0.67338,0.67473,0.67682,141.255,140.57903,139.22744,137.09341,0.6197,0.61972,0.61971,0.61969
7/28/2023,1.3234,1.32286,1.32184,1.32016,1.1036,1.10525,1.1086,1.11429,1.2864,1.2866,1.28667,1.28648,0.8676,0.86446,0.85911,0.85025,0.6669,0.66763,0.669,0.67103,140.325,139.65439,138.31912,136.21958,0.6169,0.61692,0.61693,0.61686
7/31/2023,1.31615,1.31561,1.31459,1.31282,1.1025,1.10429,1.10746,1.11311,1.2863,1.28651,1.28655,1.28633,0.8672,0.86415,0.85872,0.84967,0.6738,0.67458,0.67589,0.67785,142.055,141.31096,140.02307,137.89672,0.6223,0.62234,0.62234,0.62228
8/1/2023,1.3283,1.32772,1.32676,1.32506,1.0978,1.09952,1.10273,1.10846,1.2761,1.27629,1.27633,1.27605,0.8751,0.87203,0.86654,0.85738,0.66185,0.66264,0.664,0.66607,143.265,142.53583,141.14774,139.03318,0.61505,0.61508,0.61509,0.615
8/2/2023,1.3344,1.33384,1.33292,1.33113,1.09275,1.09441,1.09776,1.10335,1.26865,1.26885,1.26892,1.26882,0.8776,0.87462,0.86881,0.85982,0.654,0.65476,0.65622,0.65822,143.37,142.66119,141.27241,139.15202,0.6079,0.60794,0.60795,0.60792
8/3/2023,1.3367,1.33616,1.33513,1.33342,1.0932,1.09481,1.09811,1.10371,1.2694,1.26965,1.26988,1.26997,0.8757,0.87285,0.86716,0.85813,0.65355,0.65427,0.65567,0.65767,142.295,141.61122,140.2524,138.12112,0.6073,0.60734,0.60736,0.60733
8/4/2023,1.3362,1.33566,1.33459,1.33272,1.1023,1.10392,1.10725,1.11289,1.2756,1.27585,1.27608,1.27621,0.8718,0.86895,0.86329,0.85421,0.6586,0.65935,0.66069,0.66268,141.785,141.1006,139.74328,137.60707,0.6114,0.61143,0.61145,0.61147
8/7/2023,1.3379,1.33735,1.33628,1.33438,1.1002,1.10193,1.10512,1.11077,1.277,1.27726,1.27746,1.27757,0.8745,0.87144,0.86593,0.85682,0.65685,0.65761,0.65895,0.66092,142.355,141.62435,140.30414,138.1497,0.6099,0.60991,0.60993,0.60993
8/8/2023,1.34695,1.34635,1.3453,1.34334,1.0945,1.09617,1.0994,1.10516,1.27215,1.2724,1.2726,1.27269,0.8758,0.87283,0.86722,0.85789,0.65105,0.6518,0.65317,0.65522,143.135,142.42295,141.07332,138.83981,0.6046,0.60461,0.60464,0.60463
8/9/2023,1.34335,1.34275,1.34166,1.33966,1.0983,1.09991,1.10329,1.10886,1.2732,1.27344,1.27364,1.27372,0.8768,0.87394,0.86805,0.85896,0.6529,0.65362,0.65507,0.65705,143.715,143.02027,141.63819,139.4554,0.6051,0.60511,0.60516,0.60513
8/10/2023,1.3402,1.33965,1.33849,1.33664,1.10185,1.10346,1.1067,1.11224,1.2736,1.27383,1.27399,1.2741,0.87355,0.8707,0.86505,0.85598,0.6559,0.65661,0.658,0.66001,144.385,143.6874,142.30445,140.13048,0.60655,0.60657,0.6066,0.60658
8/11/2023,1.342,1.34146,1.34037,1.33836,1.0972,1.0988,1.10202,1.1076,1.27125,1.27148,1.27161,1.27168,0.8756,0.87274,0.86709,0.85804,0.6515,0.6522,0.65359,0.65559,144.735,144.03575,142.64667,140.45769,0.6004,0.60042,0.60046,0.60049
8/14/2023,1.3466,1.34606,1.34496,1.34301,1.0904,1.09209,1.09516,1.10071,1.2661,1.26634,1.26641,1.26636,0.8793,0.87623,0.87071,0.86152,0.6482,0.64893,0.65026,0.65227,145.445,144.67702,143.34801,141.14885,0.5979,0.59791,0.59796,0.59805
8/15/2023,1.34785,1.34729,1.34627,1.34452,1.0941,1.09574,1.09888,1.10451,1.2745,1.27475,1.27465,1.27413,0.8758,0.87283,0.86725,0.85782,0.6492,0.64991,0.65127,0.65333,145.145,144.40115,143.05277,140.79658,0.59845,0.59846,0.5985,0.59857
8/16/2023,1.3516,1.35105,1.35,1.34816,1.0907,1.09229,1.09553,1.101,1.2753,1.27554,1.2754,1.27486,0.8791,0.8762,0.87031,0.86111,0.6456,0.64628,0.64768,0.6497,145.805,145.08155,143.66018,141.45347,0.5957,0.59569,0.59573,0.5958
8/17/2023,1.3513,1.35074,1.34964,1.34783,1.08895,1.09054,1.09367,1.09917,1.2757,1.27594,1.27577,1.27506,0.8783,0.87544,0.86976,0.86066,0.64215,0.64284,0.64422,0.64626,146.015,145.31024,143.90491,141.69005,0.59395,0.59393,0.59393,0.59397
8/18/2023,1.3563,1.35575,1.35467,1.35286,1.0872,1.08879,1.09196,1.0975,1.2728,1.27304,1.27286,1.2722,0.88135,0.87847,0.87275,0.86358,0.64095,0.64164,0.64303,0.64509,145.185,144.4789,143.07649,140.87707,0.5935,0.59348,0.59348,0.59344
8/21/2023,1.355,1.35444,1.35332,1.35145,1.0887,1.0904,1.09353,1.09907,1.2729,1.27313,1.27299,1.27243,0.8805,0.87742,0.87178,0.86266,0.6398,0.64054,0.64192,0.64396,146.295,145.53637,144.1431,141.87397,0.5902,0.59018,0.5902,0.59018
8/22/2023,1.3553,1.35471,1.3536,1.35169,1.0851,1.08674,1.08986,1.09559,1.2732,1.27343,1.27331,1.27284,0.8801,0.87713,0.8715,0.86203,0.6426,0.64333,0.64476,0.64699,145.865,145.13499,143.74602,141.48576,0.5942,0.5942,0.59424,0.59425
8/23/2023,1.3559,1.35532,1.35416,1.35216,1.0846,1.08618,1.08949,1.09513,1.26835,1.26856,1.26849,1.2683,0.87935,0.87649,0.87057,0.86141,0.6462,0.64691,0.6484,0.65056,144.755,144.05501,142.60849,140.44234,0.59665,0.59666,0.59671,0.59673
8/24/2023,1.35565,1.35509,1.35387,1.35179,1.08395,1.08553,1.08879,1.09459,1.2648,1.26499,1.26496,1.26487,0.8822,0.87933,0.87357,0.86426,0.6436,0.64431,0.64575,0.64792,145.595,144.88954,143.47536,141.26847,0.5929,0.59291,0.59297,0.59301
8/25/2023,1.3633,1.36275,1.36154,1.35937,1.07735,1.07892,1.08222,1.08808,1.2557,1.25589,1.25589,1.25587,0.887,0.88412,0.87833,0.86896,0.63835,0.63906,0.6405,0.6427,146.545,145.83358,144.40318,142.16207,0.5892,0.58921,0.58928,0.58941
8/28/2023,1.3588,1.35825,1.35704,1.35487,1.08055,1.08207,1.08543,1.09123,1.2576,1.25779,1.25779,1.25777,0.88475,0.88196,0.87608,0.8668,0.64215,0.64284,0.6443,0.64648,146.66,145.97143,144.51776,142.29992,0.5906,0.59062,0.59068,0.59081
8/29/2023,1.36,1.35945,1.35828,1.3563,1.0829,1.08436,1.08766,1.09329,1.2589,1.25907,1.25905,1.25896,0.88155,0.87885,0.87298,0.86379,0.6442,0.64488,0.64634,0.64849,146.335,145.66759,144.22132,142.02184,0.59355,0.59358,0.59364,0.5937
8/30/2023,1.35305,1.35252,1.35133,1.34925,1.0929,1.09452,1.09761,1.10321,1.27275,1.27293,1.27286,1.27272,0.87675,0.87382,0.86828,0.85921,0.6495,0.65027,0.65165,0.65382,145.845,145.12376,143.73926,141.55692,0.59775,0.59779,0.59785,0.59793
8/31/2023,1.3529,1.35228,1.35119,1.34911,1.0855,1.08707,1.0903,1.096,1.2674,1.26757,1.26759,1.26771,0.8833,0.88043,0.87473,0.8656,0.64755,0.64827,0.64968,0.65182,145.595,144.89769,143.49415,141.31854,0.5954,0.59544,0.59551,0.59555
9/1/2023,1.35795,1.35734,1.35614,1.35394,1.0808,1.08236,1.08556,1.09119,1.26205,1.26221,1.26221,1.26227,0.88445,0.8816,0.87593,0.86681,0.64575,0.64646,0.64784,0.64987,146.015,145.3161,143.91286,141.74109,0.5955,0.59554,0.59559,0.59561
9/5/2023,1.3636,1.36302,1.36182,1.35969,1.0709,1.07259,1.07562,1.08122,1.25535,1.25549,1.25547,1.25545,0.8893,0.88619,0.88076,0.87159,0.63735,0.63812,0.63943,0.64146,147.695,146.91784,145.56741,143.36485,0.58775,0.58777,0.58782,0.58784
9/6/2023,1.3665,1.36585,1.36465,1.36247,1.0709,1.07254,1.07562,1.08127,1.2491,1.24923,1.24928,1.24947,0.893,0.88997,0.8844,0.8751,0.6376,0.63834,0.63968,0.64178,147.605,146.85133,145.4701,143.24729,0.58705,0.58706,0.58711,0.58728
9/7/2023,1.3668,1.36617,1.36498,1.36282,1.0703,1.07182,1.07498,1.08051,1.2476,1.24769,1.24773,1.248,0.893,0.89016,0.88441,0.87517,0.63755,0.63825,0.63964,0.64172,147.115,146.40723,144.98596,142.78462,0.5882,0.58822,0.58828,0.58838
9/8/2023,1.3635,1.36292,1.36172,1.35967,1.07155,1.07306,1.07619,1.08168,1.2487,1.24879,1.24886,1.2492,0.8917,0.88887,0.88314,0.87394,0.6392,0.63988,0.64126,0.64334,147.655,146.94565,145.52197,143.31839,0.5901,0.59011,0.59019,0.59025
9/11/2023,1.3589,1.35832,1.35714,1.35504,1.0746,1.07611,1.07925,1.08469,1.25285,1.25293,1.25296,1.25324,0.89145,0.88862,0.88289,0.87372,0.6436,0.64427,0.64565,0.64775,146.405,145.70286,144.29173,142.12027,0.5922,0.59222,0.59229,0.59237
9/12/2023,1.3561,1.35552,1.3543,1.35224,1.0714,1.07298,1.07597,1.08127,1.2465,1.24658,1.24665,1.24692,0.8929,0.88989,0.88435,0.87521,0.64165,0.64238,0.64372,0.64582,147.225,146.47325,145.10162,142.92139,0.5898,0.58981,0.58988,0.58997
9/13/2023,1.3529,1.35229,1.35114,1.34904,1.0738,1.0753,1.07825,1.08343,1.2492,1.24927,1.24934,1.24962,0.8927,0.88982,0.88424,0.8752,0.6422,0.64291,0.64426,0.6464,147.505,146.77544,145.37858,143.20815,0.59145,0.59146,0.59152,0.5916
9/14/2023,1.3518,1.35121,1.35006,1.34805,1.0664,1.06776,1.07064,1.0756,1.24155,1.2416,1.24165,1.24193,0.8944,0.89161,0.88598,0.877,0.6445,0.64519,0.64656,0.64867,147.125,146.4159,145.00208,142.83914,0.5916,0.59161,0.59166,0.59172
9/15/2023,1.3526,1.35202,1.35084,1.3488,1.0664,1.06775,1.07061,1.07551,1.2395,1.23951,1.23952,1.23975,0.897,0.89421,0.88857,0.87968,0.6438,0.64448,0.64587,0.64795,147.865,147.15179,145.72952,143.52027,0.5901,0.59011,0.59016,0.59021
9/18/2023,1.34915,1.34857,1.34742,1.34541,1.0675,1.06883,1.07166,1.07652,1.2381,1.2381,1.23809,1.23829,0.89795,0.89518,0.88956,0.88067,0.64305,0.64373,0.64508,0.64719,147.675,146.96126,145.53903,143.32885,0.59075,0.59076,0.59079,0.59083
9/19/2023,1.34135,1.34078,1.33977,1.33804,1.069,1.07042,1.07318,1.07814,1.2402,1.24018,1.24017,1.24047,0.8977,0.89475,0.88932,0.88038,0.6467,0.64742,0.64874,0.65083,147.705,146.94068,145.5617,143.37389,0.5937,0.59369,0.59373,0.59376
9/20/2023,1.341,1.34039,1.33941,1.3377,1.072,1.07338,1.0762,1.08125,1.23995,1.24001,1.24022,1.2409,0.8946,0.89175,0.88625,0.8773,0.6497,0.65038,0.65169,0.65379,147.695,146.95818,145.55819,143.36199,0.5972,0.5972,0.59722,0.59725
9/21/2023,1.3495,1.34891,1.34792,1.34614,1.066,1.06733,1.07027,1.07519,1.2288,1.22896,1.22933,1.23015,0.9029,0.9,0.89391,0.88479,0.6419,0.64256,0.6439,0.64586,147.415,146.71053,145.27057,143.11025,0.59305,0.59303,0.59303,0.593
9/22/2023,1.34585,1.34526,1.34422,1.34235,1.0658,1.06714,1.07003,1.07501,1.2264,1.22659,1.22699,1.22791,0.9058,0.90288,0.89685,0.88758,0.6461,0.64677,0.64812,0.65013,148.085,147.37554,145.95113,143.75014,0.598,0.59799,0.59799,0.59797
9/25/2023,1.349,1.3484,1.34736,1.34559,1.05775,1.05908,1.06188,1.06688,1.2198,1.22,1.22035,1.22118,0.9132,0.91027,0.90429,0.89481,0.64055,0.64123,0.64256,0.6446,148.935,148.22059,146.788,144.56996,0.5953,0.5953,0.5953,0.5953
9/26/2023,1.34905,1.34845,1.34744,1.34565,1.05845,1.05986,1.06259,1.06762,1.21685,1.21707,1.21742,1.21835,0.9137,0.91059,0.90482,0.89533,0.64165,0.64238,0.64365,0.64571,148.835,148.07233,146.6829,144.46317,0.59615,0.59617,0.59618,0.59617
9/27/2023,1.3519,1.35129,1.35029,1.34845,1.0509,1.05233,1.05507,1.06006,1.2135,1.21373,1.21407,1.21494,0.92,0.91687,0.91101,0.90151,0.6376,0.63833,0.63959,0.64158,149.495,148.71177,147.3084,145.06973,0.5937,0.59371,0.59373,0.59369
9/28/2023,1.34975,1.34915,1.34814,1.34635,1.0563,1.05765,1.06115,1.06559,1.2198,1.22002,1.22065,1.22108,0.91655,0.91356,0.9068,0.89789,0.64125,0.64193,0.64334,0.64521,149.385,148.64862,147.04758,144.94835,0.5958,0.5958,0.59581,0.59571
9/29/2023,1.35195,1.35137,1.34981,1.34832,1.0588,1.06015,1.06366,1.0681,1.2206,1.22083,1.22149,1.22204,0.9146,0.9116,0.90498,0.89601,0.64545,0.64619,0.64756,0.64939,149.205,148.39623,146.90114,144.78224,0.601,0.60101,0.60101,0.60089
10/2/2023,1.3664,1.36582,1.36424,1.36258,1.04955,1.05097,1.05433,1.05878,1.2121,1.21233,1.21301,1.21359,0.9191,0.91591,0.90947,0.90041,0.6372,0.63795,0.63934,0.64116,149.845,149.05611,147.54556,145.37832,0.5954,0.59542,0.59545,0.59539
10/3/2023,1.372,1.37138,1.36984,1.3683,1.0476,1.04897,1.05231,1.05682,1.2079,1.20812,1.20879,1.20945,0.92105,0.91796,0.91148,0.90233,0.6304,0.63114,0.63258,0.63446,149.055,148.30166,146.78768,144.63278,0.5904,0.59042,0.59046,0.59037
10/4/2023,1.3774,1.37678,1.37523,1.37367,1.0493,1.05062,1.05411,1.05853,1.2116,1.21181,1.21244,1.21292,0.9193,0.9163,0.90954,0.90053,0.6311,0.63182,0.63334,0.63519,148.975,148.24453,146.63914,144.52761,0.5889,0.58893,0.58898,0.58896
10/5/2023,1.37305,1.37243,1.37082,1.36934,1.053,1.05432,1.05772,1.06216,1.21595,1.21615,1.2168,1.21734,0.9141,0.91113,0.90461,0.89567,0.635,0.63572,0.63721,0.63911,148.615,147.88615,146.36387,144.23651,0.5945,0.59454,0.59459,0.59456
10/6/2023,1.3714,1.37081,1.3693,1.36784,1.05385,1.05517,1.0586,1.06315,1.2189,1.21911,1.21982,1.22046,0.9138,0.91081,0.90426,0.89523,0.6349,0.63564,0.63714,0.63907,149.365,148.58604,147.09895,144.93969,0.5955,0.59554,0.59563,0.59565
10/10/2023,1.3597,1.35904,1.35752,1.35608,1.0597,1.06109,1.06444,1.0689,1.2257,1.22592,1.2266,1.22715,0.9056,0.90254,0.89619,0.88735,0.6413,0.64208,0.64358,0.64553,148.855,148.09611,146.59489,144.46214,0.6026,0.60264,0.60271,0.60267
10/11/2023,1.35895,1.3583,1.35677,1.35522,1.06235,1.06369,1.06718,1.07164,1.23115,1.23137,1.23207,1.23269,0.90235,0.89941,0.89271,0.88396,0.64165,0.6424,0.64402,0.64601,149.145,148.40955,146.81853,144.69758,0.6031,0.60314,0.60321,0.60318
10/12/2023,1.3656,1.365,1.36345,1.36194,1.0556,1.05694,1.06027,1.06483,1.22135,1.22156,1.22227,1.223,0.9062,0.90324,0.89679,0.88781,0.6341,0.63484,0.63637,0.63835,149.735,148.99791,147.47347,145.31157,0.59515,0.59521,0.5953,0.59532
10/13/2023,1.3659,1.36533,1.36386,1.36242,1.0503,1.05164,1.05497,1.05946,1.2141,1.2143,1.21496,1.21558,0.90485,0.90189,0.89544,0.88655,0.62955,0.63028,0.63179,0.63377,149.665,148.92545,147.39574,145.24461,0.58945,0.58949,0.58955,0.58954
10/16/2023,1.36325,1.36273,1.36131,1.35991,1.05495,1.05637,1.05962,1.06415,1.2189,1.2191,1.21976,1.22037,0.9014,0.89826,0.89203,0.88315,0.63325,0.63402,0.63547,0.63746,149.645,148.85935,147.37794,145.22209,0.59195,0.59201,0.59206,0.592
